"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated","Primary degenerative dementia of the Alzheimer type, presenile onset"
Early onset Alzheimer's disease with behavioral disturbance,"Primary degenerative dementia of the Alzheimer type, presenile onset"
"Primary degenerative dementia of the Alzheimer type, presenile onset in remission","Primary degenerative dementia of the Alzheimer type, presenile onset"
Alzheimer's type dementia with early onset with behavioral disturbance,"Primary degenerative dementia of the Alzheimer type, presenile onset"
Autosomal dominant Alzheimer disease due to mutation of presenilin 1,Familial Alzheimer's disease of early onset
Autosomal dominant Alzheimer disease due to mutation of presenilin 2,Familial Alzheimer's disease of early onset
Autosomal dominant Alzheimer disease due to mutation of amyloid precursor protein,Familial Alzheimer's disease of early onset
familial Alzheimer disease AD1,Familial Alzheimer's disease of early onset
familial Alzheimer disease AD3,Familial Alzheimer's disease of early onset
familial Alzheimer disease AD4,Familial Alzheimer's disease of early onset
Senile dementia with delirium,Senile dementia
Senile dementia with depressive or paranoid features,Senile dementia
"Primary degenerative dementia of the Alzheimer type, senile onset",Senile dementia
Senile dementia of the Lewy body type,Senile dementia
Senile dementia with delusion,Senile dementia
Senile dementia with psychosis,Senile dementia
Uncomplicated senile dementia,Senile dementia
Hallucinations co-occurrent and due to late onset dementia,Senile dementia
"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium",Senile dementia with delirium
Senile dementia with paranoia,Senile dementia with depressive or paranoid features
Senile dementia with depression,Senile dementia with depressive or paranoid features
"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",Senile dementia with depression
"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated","Primary degenerative dementia of the Alzheimer type, senile onset"
"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions","Primary degenerative dementia of the Alzheimer type, senile onset"
"Primary degenerative dementia of the Alzheimer type, senile onset, with depression","Primary degenerative dementia of the Alzheimer type, senile onset"
"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium","Primary degenerative dementia of the Alzheimer type, senile onset"
Non-familial Alzheimer's disease of late onset,"Primary degenerative dementia of the Alzheimer type, senile onset"
Familial Alzheimer's disease of late onset,"Primary degenerative dementia of the Alzheimer type, senile onset"
"Primary degenerative dementia of the Alzheimer type, senile onset, with behavioral disturbance","Primary degenerative dementia of the Alzheimer type, senile onset"
"Primary degenerative dementia of the Alzheimer type, senile onset in remission","Primary degenerative dementia of the Alzheimer type, senile onset"
Alzheimer's type dementia with late onset without behavioral disturbance,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated"
late onset Alzheimer's dementia with psychotic condition,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions"
"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",Senile dementia with delusion
late onset Alzheimer's dementia with psychotic condition,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions"
Late onset Huntington's disease,Huntington's chorea
Akinetic-rigid form of Huntington's disease,Huntington's chorea
Juvenile onset Huntington's disease,Huntington's chorea
Dementia associated with alcoholism,Drug-induced dementia
Inhalant-induced persisting dementia,Drug-induced dementia
Psychoactive substance-induced organic dementia,Drug-induced dementia
Inhalant abuse with inhalant-induced dementia,Drug-induced dementia
Inhalant dependence with inhalant-induced dementia,Drug-induced dementia
alcohol-induced persistent dementia,Dementia associated with alcoholism
"Sedative, hypnotic AND/OR anxiolytic-induced persisting dementia",Psychoactive substance-induced organic dementia
Dementia paralytica juvenilis,General paresis - neurosyphilis
Punch drunk syndrome,Traumatic encephalopathy
Post-traumatic dementia with behavioral change,Traumatic encephalopathy
head injury with dementia with behavioral disturbance,Traumatic encephalopathy
head injury with dementia without behavioral disturbance,Traumatic encephalopathy
post-traumatic dementia without behavioral change,Traumatic encephalopathy
Dementia associated with AIDS,Dementia associated with another disease
Vascular dementia,Dementia associated with another disease
Dementia associated with alcoholism,Dementia associated with another disease
Postconcussion syndrome,Dementia associated with another disease
Dementia associated with cerebral lipidosis,Dementia associated with another disease
Dementia associated with Parkinson's Disease,Dementia associated with another disease
Dementia associated with neurosyphilis,Dementia associated with another disease
Dementia associated with multiple sclerosis,Dementia associated with another disease
Dementia associated with cerebral anoxia,Dementia associated with another disease
Dementia associated with normal pressure hydrocephalus,Dementia associated with another disease
Dementia associated with viral encephalitis,Dementia associated with another disease
Dementia due to chromosomal anomaly,Dementia associated with another disease
Dementia due to metabolic abnormality,Dementia associated with another disease
Dementia due to disorder of central nervous system,Dementia associated with another disease
Dementia due to infectious disease,Dementia associated with another disease
Dementia due to and following injury of head,Dementia associated with another disease
Dementia due to pellagra,Dementia associated with another disease
Dementia due to carbon monoxide poisoning,Dementia associated with another disease
Dementia due to iron deficiency,Dementia associated with another disease
Dementia due to deficiency of folic acid,Dementia associated with another disease
dementia in disease classified elsewhere with behavioral disturbance,Dementia associated with another disease
dementia in disease classified elsewhere without behavioral disturbance,Dementia associated with another disease
Organic dementia associated with AIDS,Dementia associated with AIDS
Presenile dementia associated with AIDS,Dementia associated with AIDS
acquired immunodeficiency syndrome AIDS dementia with behavioral disturbance,Dementia associated with AIDS
acquired immunodeficiency syndrome AIDS dementia without behavioral disturbance,Dementia associated with AIDS
organic dementia associated with AIDS with behavioral disturbance,Organic dementia associated with AIDS
organic dementia associated with AIDS without behavioral disturbance,Organic dementia associated with AIDS
Multi-infarct dementia,Vascular dementia
Arteriosclerotic dementia with depression,Vascular dementia
Uncomplicated arteriosclerotic dementia,Vascular dementia
Arteriosclerotic dementia with delirium,Vascular dementia
Vascular dementia of acute onset,Vascular dementia
Subcortical vascular dementia,Vascular dementia
Arteriosclerotic dementia with paranoia,Vascular dementia
Vascular dementia without behavioral disturbance,Vascular dementia
Vascular dementia with behavioral disturbance,Vascular dementia
Vascular dementia in remission,Vascular dementia
Ischemic vascular dementia,Vascular dementia
Cortical vascular dementia,Vascular dementia
"Multi-infarct dementia, uncomplicated",Multi-infarct dementia
Multi-infarct dementia with delirium,Multi-infarct dementia
Multi-infarct dementia with delusions,Multi-infarct dementia
Multi-infarct dementia with depression,Multi-infarct dementia
Multi-infarct dementia due to atherosclerosis,Multi-infarct dementia
Subcortical leukoencephalopathy,Subcortical vascular dementia
Mixed cortical and subcortical vascular dementia,Subcortical vascular dementia
alcohol-induced persistent dementia,Dementia associated with alcoholism
dementia associated with cerebral lipidosis with behavioral disturbance,Dementia associated with cerebral lipidosis
dementia associated with cerebral lipidosis without behavioral disturbance,Dementia associated with cerebral lipidosis
Dementia due to Parkinson's disease,Dementia associated with Parkinson's Disease
Parkinson disease with dementia with behavioral disturbance,Dementia associated with Parkinson's Disease
Parkinson disease with dementia without behavioral disturbance,Dementia associated with Parkinson's Disease
dementia associated with neurosyphilis with behavioral disturbance,Dementia associated with neurosyphilis
dementia associated with neurosyphilis without behavioral disturbance,Dementia associated with neurosyphilis
Dementia due to multiple sclerosis with altered behavior,Dementia associated with multiple sclerosis
dementia associated with multiple sclerosis without behavioral disturbance,Dementia associated with multiple sclerosis
Dementia due to herpes encephalitis,Dementia associated with viral encephalitis
dementia associated with viral encephalitis with behavioral disturbance,Dementia associated with viral encephalitis
dementia associated with viral encephalitis without behavioral disturbance,Dementia associated with viral encephalitis
dementia due to herpes encephalitis with behavioral disturbance,Dementia due to herpes encephalitis
dementia due to herpes encephalitis without behavioral disturbance,Dementia due to herpes encephalitis
Dementia with Down syndrome,Dementia due to chromosomal anomaly
Dementia due to Creutzfeldt Jakob disease,Dementia due to disorder of central nervous system
Dementia due to Parkinson's disease,Dementia due to disorder of central nervous system
Dementia due to Huntington chorea,Dementia due to disorder of central nervous system
Epilepsy co-occurrent and due to dementia,Dementia due to disorder of central nervous system
Dementia due to Pick's disease,Dementia due to disorder of central nervous system
Dementia due to Rett's syndrome,Dementia due to disorder of central nervous system
Dementia due to multiple sclerosis with altered behavior,Dementia due to disorder of central nervous system
Dementia co-occurrent and due to neurocysticercosis,Dementia due to disorder of central nervous system
Hallucinations co-occurrent and due to late onset dementia,Dementia due to disorder of central nervous system
Dementia with progressive multifocal leukoencephalopathy,Dementia due to disorder of central nervous system
Dementia due to primary malignant neoplasm of brain,Dementia due to disorder of central nervous system
Dementia due to chronic subdural hematoma,Dementia due to disorder of central nervous system
Dementia due to herpes encephalitis,Dementia due to disorder of central nervous system
Dementia due to prion disease,Dementia due to disorder of central nervous system
Disinhibited behavior due to dementia,Dementia due to disorder of central nervous system
Creutzfeldt-Jakob disease with dementia with behavioral disturbance,Dementia due to Creutzfeldt Jakob disease
Creutzfeldt-Jakob disease with dementia without behavioral disturbance,Dementia due to Creutzfeldt Jakob disease
Altered behavior in Huntington's dementia,Dementia due to Huntington chorea
Huntington's chorea with dementia without behavioral disturbance,Dementia due to Huntington chorea
epileptic dementia without behavioral disturbance,Epilepsy co-occurrent and due to dementia
dementia due to herpes encephalitis with behavioral disturbance,Dementia due to herpes encephalitis
dementia due to herpes encephalitis without behavioral disturbance,Dementia due to herpes encephalitis
Dementia due to Creutzfeldt Jakob disease,Dementia due to infectious disease
Dementia co-occurrent and due to neurocysticercosis,Dementia due to infectious disease
Dementia with progressive multifocal leukoencephalopathy,Dementia due to infectious disease
Dementia due to herpes encephalitis,Dementia due to infectious disease
Dementia due to prion disease,Dementia due to infectious disease
Creutzfeldt-Jakob disease with dementia with behavioral disturbance,Dementia due to Creutzfeldt Jakob disease
Creutzfeldt-Jakob disease with dementia without behavioral disturbance,Dementia due to Creutzfeldt Jakob disease
dementia due to herpes encephalitis with behavioral disturbance,Dementia due to herpes encephalitis
dementia due to herpes encephalitis without behavioral disturbance,Dementia due to herpes encephalitis
head injury with dementia with no loss of consciousness,Dementia due to and following injury of head
head injury with dementia with prolonged  24 hrs loss of consciousness with return to prior level of consciousness,Dementia due to and following injury of head
head injury with dementia with prolonged  24 hrs loss of consciousness without return to prior level of consciousness,Dementia due to and following injury of head
Vascular dementia with behavioral disturbance,Dementia with behavioral disturbance
Epileptic dementia with behavioral disturbance,Dementia with behavioral disturbance
dementia known Axis III etiology with behavior disturbance,Dementia with behavioral disturbance
dementia of unknown axis III etiology with behavioral disturbance,Dementia with behavioral disturbance
Vascular dementia in remission,Dementia in remission
"Primary degenerative dementia of the Alzheimer type, presenile onset in remission",Dementia in remission
"Primary degenerative dementia of the Alzheimer type, senile onset in remission",Dementia in remission
Subcortical vascular dementia,Subcortical dementia
Subcortical leukoencephalopathy,Subcortical vascular dementia
Mixed cortical and subcortical vascular dementia,Subcortical vascular dementia
Presenile dementia co-occurrent with human immunodeficiency virus infection,Dementia co-occurrent with human immunodeficiency virus infection
Senile and presenile organic psychotic conditions,Organic psychotic condition
Transient organic psychoses,Organic psychotic condition
Secondary psychotic syndrome with hallucinations and delusions,Organic psychotic condition
Age-associated memory impairment,Organic memory impairment
Memory disorder co-occurrent and due to organic brain damage,Organic memory impairment
Huntington's chorea,Chronic organic mental disorder
General paresis - neurosyphilis,Chronic organic mental disorder
Chronic alcoholic brain syndrome,Chronic organic mental disorder
Progressive aphasia in Alzheimer's disease,Chronic organic mental disorder
"Amyotrophic lateral sclerosis, parkinsonism, dementia complex",Chronic organic mental disorder
ABri amyloidosis,Chronic organic mental disorder
ADan amyloidosis,Chronic organic mental disorder
Late onset Huntington's disease,Huntington's chorea
Akinetic-rigid form of Huntington's disease,Huntington's chorea
Juvenile onset Huntington's disease,Huntington's chorea
Dementia paralytica juvenilis,General paresis - neurosyphilis
Cluster A personality disorder,Personality disorder
Cluster B personality disorder,Personality disorder
Cluster C personality disorder,Personality disorder
Dependent personality disorder,Personality disorder
Multiple personality disorder,Personality disorder
Organic personality disorder,Personality disorder
Passive aggressive personality disorder,Personality disorder
Masochistic personality disorder,Personality disorder
Change in personality,Personality disorder
Drug-induced personality disorder,Personality disorder
Eccentric personality disorder,Personality disorder
Immature personality disorder,Personality disorder
Manipulative personality disorder,Personality disorder
Hypomanic personality disorder,Personality disorder
Fanatic personality,Personality disorder
Emotionally unstable personality disorder,Personality disorder
Post-concussional personality disorder,Personality disorder
Elaboration of physical symptoms for psychological reasons,Personality disorder
Psychoneurotic personality disorder,Personality disorder
Anxious personality disorder,Personality disorder
Chronic depressive personality disorder,Personality disorder
Mixed and other personality disorders,Personality disorder
disorder of adult personality and behavior,Personality disorder
mild personality disorder,Personality disorder
moderate personality disorder,Personality disorder
Paranoid personality disorder,Cluster A personality disorder
Schizoid personality disorder,Cluster A personality disorder
Schizotypal personality disorder,Cluster A personality disorder
Introverted personality disorder,Schizoid personality disorder
Latent schizophrenia,Schizotypal personality disorder
Borderline schizophrenia,Schizotypal personality disorder
Latent schizophrenia in remission,Latent schizophrenia
Subchronic latent schizophrenia,Borderline schizophrenia
Chronic latent schizophrenia,Borderline schizophrenia
Acute exacerbation of chronic latent schizophrenia,Borderline schizophrenia
Acute exacerbation of subchronic latent schizophrenia,Subchronic latent schizophrenia
late onset of subchronic schizophrenia with no residual symptoms,Subchronic latent schizophrenia
chronic late onset of schizophrenia with residual symptoms,Chronic latent schizophrenia
latent schizophrenia with acute exacerbation,Acute exacerbation of chronic latent schizophrenia
Antisocial personality disorder,Cluster B personality disorder
Borderline personality disorder,Cluster B personality disorder
Histrionic personality disorder,Cluster B personality disorder
Narcissistic personality disorder,Cluster B personality disorder
Antisocial personality disorder in remission,Antisocial personality disorder
Borderline personality disorder in remission,Borderline personality disorder
Psychoinfantile personality,Histrionic personality disorder
Avoidant personality disorder,Cluster C personality disorder
Obsessive compulsive personality disorder,Cluster C personality disorder
Avoidant personality disorder in remission,Avoidant personality disorder
Compulsive personality disorder,Obsessive compulsive personality disorder
Obsessional personality disorder,Obsessive compulsive personality disorder
Postleucotomy syndrome,Organic personality disorder
Explosive type organic personality disorder,Organic personality disorder
Psychoactive substance-induced organic personality disorder,Organic personality disorder
Limbic epilepsy personality syndrome,Organic personality disorder
Organic pseudopsychopathic personality,Organic personality disorder
Organic pseudoretarded personality,Organic personality disorder
Lobotomy syndrome,Organic personality disorder
Frontal lobe syndrome,Organic personality disorder
personality disorder of unknown Axis III etiology,Organic personality disorder
personality disorder of known Axis III etiology,Organic personality disorder
labile type personality change due to Axis III etiology,Organic personality disorder
disinhibited type personality change due to Axis III etiology,Organic personality disorder
apathetic type personality change due to Axis III etiology,Organic personality disorder
paranoid type personality change due to Axis III etiology,Organic personality disorder
combined type personality change due to Axis III etiology,Organic personality disorder
personality change due to Axis III etiology,Organic personality disorder
aggressive type personality change due to axis III etiology,Organic personality disorder
explosive personality disorder of known Axis III etiology,Explosive type organic personality disorder
"explosive personality disorder, unknown Axis III etiology",Explosive type organic personality disorder
personality change-reduced effectiveness or productivity,Change in personality
Psychoactive substance-induced organic personality disorder,Drug-induced personality disorder
Chronic hypomanic personality disorder,Hypomanic personality disorder
Borderline personality disorder,Emotionally unstable personality disorder
Intermittent explosive disorder,Emotionally unstable personality disorder
Explosive personality disorder,Emotionally unstable personality disorder
Borderline personality disorder in remission,Borderline personality disorder
Isolated explosive disorder,Explosive personality disorder
Orgasm disorder,Psychosexual disorder
Paraphilia,Psychosexual disorder
Sexual desire disorder,Psychosexual disorder
Psychologic vaginismus,Psychosexual disorder
Psychologic dyspareunia,Psychosexual disorder
Lecherism,Psychosexual disorder
Psychosexual dysfunction associated with inhibited libido,Psychosexual disorder
Inhibited female orgasm,Orgasm disorder
Inhibited male orgasm,Orgasm disorder
Acquired generalized anorgasmia,Orgasm disorder
Acquired situational anorgasmia,Orgasm disorder
Lifelong generalized anorgasmia,Orgasm disorder
Lifelong situational anorgasmia,Orgasm disorder
Fetishism,Paraphilia
Frotteurism,Paraphilia
Necrophilia,Paraphilia
Erotic zoophilia,Paraphilia
Coprophilia,Paraphilia
Urophilia,Paraphilia
Klismaphilia,Paraphilia
Flagellantism,Paraphilia
Ecouteurism,Paraphilia
Sexual pyromania,Paraphilia
Erotic vomiting,Paraphilia
Pygmalionism,Paraphilia
Sadomasochism,Paraphilia
Paraphilia involving solitary behavior or consenting individuals,Paraphilia
Paraphilia involving non-consenting individual,Paraphilia
Multiple disorders of sexual preference,Paraphilia
Fetishistic transvestism,Fetishism
True compulsive fetishism,Fetishism
Symptomatic fetishism,Fetishism
Partialism,Fetishism
transvestic fetishism with gender dysphoric,Fetishistic transvestism
Sexual masochism,Sadomasochism
Sexual sadism,Sadomasochism
Compulsive sexual masochism,Sexual masochism
Symptomatic sexual masochism,Sexual masochism
Compulsive sexual sadism,Sexual sadism
Symptomatic sexual sadism,Sexual sadism
Necrosadism,Sexual sadism
Coercive sexual sadism,Sexual sadism
sadistic triad,Sexual sadism
Asphyxiophilia,Paraphilia involving solitary behavior or consenting individuals
Exhibitionism,Paraphilia involving non-consenting individual
Pedophilia,Paraphilia involving non-consenting individual
Voyeurism,Paraphilia involving non-consenting individual
Bestiality,Paraphilia involving non-consenting individual
Telephone scatologia,Paraphilia involving non-consenting individual
other paraphilic disorder involving non-consenting individuals,Paraphilia involving non-consenting individual
Compulsive exhibitionism,Exhibitionism
Symptomatic exhibitionism,Exhibitionism
Flashing,Exhibitionism
Sexual arousal by exposure of genitals to non-consenting person,Exhibitionism
repetitive exposure of genitals to unsuspecting strangers,Exhibitionism
Sexual arousal by exposure of genitals to non-consenting postpubertal person,Sexual arousal by exposure of genitals to non-consenting person
Sexual arousal by exposure of genitals to non-consenting prepubertal person,Sexual arousal by exposure of genitals to non-consenting person
Sexual arousal by exposure of genitals to non-consenting prepubertal and postpubertal person,Sexual arousal by exposure of genitals to non-consenting postpubertal person
Sexual arousal by exposure of genitals to non-consenting prepubertal and postpubertal person,Sexual arousal by exposure of genitals to non-consenting prepubertal person
Pederasty,Pedophilia
"Pedophilia, same sex",Pedophilia
"Pedophilia, opposite sex",Pedophilia
"Pedophilia, same AND opposite sex",Pedophilia
"Pedophilia, limited to incest",Pedophilia
"Pedophilia, exclusive type",Pedophilia
"Pedophilia, nonexclusive type",Pedophilia
Compulsive pedophilia,Pedophilia
Symptomatic pedophilia,Pedophilia
Pedophilia targeting children of female sex,Pedophilia
Pedophilia targeting children of male sex,Pedophilia
pedophilia sexually attracted to females,Pedophilia
pedophilia sexually attracted to males,Pedophilia
Lack or loss of sexual desire,Sexual desire disorder
Sexual aversion disorder,Sexual desire disorder
Excessive sexual drive,Sexual desire disorder
Situational hypoactive sexual desire disorder,Lack or loss of sexual desire
generalized hypoactive sexual desire,Lack or loss of sexual desire
"generalized hypoactive sexual desire, lifelong",Lack or loss of sexual desire
"generalized hypoactive sexual desire, acquired",Lack or loss of sexual desire
"situational hypoactive sexual desire, lifelong",Situational hypoactive sexual desire disorder
"situational hypoactive sexual desire, acquired",Situational hypoactive sexual desire disorder
aversion to sexual intercourse,Sexual aversion disorder
Affective psychosis,Psychotic disorder
Reactive depressive psychosis,Psychotic disorder
Schizoaffective disorder,Psychotic disorder
Schizophrenia,Psychotic disorder
Induced psychotic disorder,Psychotic disorder
Psychogenic paranoid psychosis,Psychotic disorder
Reactive psychoses,Psychotic disorder
Non-alcoholic Korsakoff's psychosis,Psychotic disorder
"Severe mood disorder with psychotic features, mood-congruent",Psychotic disorder
"Severe bipolar disorder with psychotic features, mood-congruent",Psychotic disorder
Acute psychosis,Psychotic disorder
Presbyophrenic psychosis,Psychotic disorder
Epileptic psychosis,Psychotic disorder
Psychosis associated with intensive care,Psychotic disorder
Non-organic psychosis,Psychotic disorder
Cutaneous monosymptomatic delusional psychosis,Psychotic disorder
Organic psychotic condition,Psychotic disorder
Postpartum psychosis,Psychotic disorder
Symbiotic infantile psychosis,Psychotic disorder
Cotard's syndrome,Psychotic disorder
Senile dementia with psychosis,Psychotic disorder
Infantile psychosis,Psychotic disorder
Substance induced psychotic disorder,Psychotic disorder
Atypical psychosis,Psychotic disorder
Psychotic disorder in mother complicating pregnancy,Psychotic disorder
"Reactive depressive psychosis, single episode",Reactive depressive psychosis
depressive type psychosis,Reactive depressive psychosis
Schizoaffective schizophrenia,Schizoaffective disorder
"Schizoaffective disorder, bipolar type",Schizoaffective disorder
"Schizoaffective disorder, depressive type",Schizoaffective disorder
"Schizoaffective disorder, manic type",Schizoaffective disorder
"Schizoaffective disorder, mixed type",Schizoaffective disorder
Acute exacerbation of subchronic schizoaffective schizophrenia,Schizoaffective schizophrenia
Acute exacerbation of chronic schizoaffective schizophrenia,Schizoaffective schizophrenia
Subchronic schizoaffective schizophrenia,Schizoaffective schizophrenia
Chronic schizoaffective schizophrenia,Schizoaffective schizophrenia
Schizoaffective schizophrenia in remission,Schizoaffective schizophrenia
subchronic schizoaffective disorder with no residual symptoms,Subchronic schizoaffective schizophrenia
chronic schizoaffective disorder with residual symptoms,Chronic schizoaffective schizophrenia
Schizophrenic disorders,Schizophrenia
Schizophrenic prodrome,Schizophrenia
Paraphrenia,Schizophrenia
Catatonic schizophrenia,Schizophrenia
Disorganized schizophrenia,Schizophrenia
Paranoid schizophrenia,Schizophrenia
Residual schizophrenia,Schizophrenia
Simple schizophrenia,Schizophrenia
Chronic schizophrenia,Schizophrenia
Schizophrenia in remission,Schizophrenia
Cenesthopathic schizophrenia,Schizophrenia
Undifferentiated schizophrenia,Schizophrenia
Acute schizophrenic episode,Schizophrenia
Late onset schizophrenia,Schizophrenia
childhood schizophrenia,Schizophrenia
refractory schizophrenia,Schizophrenia
Involutional paraphrenia,Paraphrenia
Subchronic catatonic schizophrenia,Catatonic schizophrenia
Chronic catatonic schizophrenia,Catatonic schizophrenia
Catatonic schizophrenia in remission,Catatonic schizophrenia
Lethal catatonia,Catatonic schizophrenia
Acute exacerbation of subchronic catatonic schizophrenia,Subchronic catatonic schizophrenia
Acute exacerbation of chronic catatonic schizophrenia,Chronic catatonic schizophrenia
Subchronic disorganized schizophrenia,Disorganized schizophrenia
Chronic disorganized schizophrenia,Disorganized schizophrenia
Disorganized schizophrenia in remission,Disorganized schizophrenia
Subchronic disorganized schizophrenia with acute exacerbations,Subchronic disorganized schizophrenia
Chronic disorganized schizophrenia with acute exacerbation,Chronic disorganized schizophrenia
Subchronic paranoid schizophrenia,Paranoid schizophrenia
Chronic paranoid schizophrenia,Paranoid schizophrenia
Paranoid schizophrenia in remission,Paranoid schizophrenia
stable paranoid schizophrenia,Paranoid schizophrenia
Acute exacerbation of subchronic paranoid schizophrenia,Subchronic paranoid schizophrenia
Acute exacerbation of chronic paranoid schizophrenia,Chronic paranoid schizophrenia
Residual schizophrenia in remission,Residual schizophrenia
Subchronic residual schizophrenia,Residual schizophrenia
Chronic residual schizophrenia,Residual schizophrenia
Subchronic residual schizophrenia with acute exacerbations,Subchronic residual schizophrenia
Chronic residual schizophrenia with acute exacerbations,Chronic residual schizophrenia
Subchronic schizophrenia,Simple schizophrenia
Acute exacerbation of chronic schizophrenia,Simple schizophrenia
Subchronic schizophrenia with acute exacerbations,Subchronic schizophrenia
Subchronic catatonic schizophrenia,Subchronic schizophrenia
Subchronic disorganized schizophrenia,Subchronic schizophrenia
Subchronic paranoid schizophrenia,Subchronic schizophrenia
Subchronic undifferentiated schizophrenia,Subchronic schizophrenia
Subchronic residual schizophrenia,Subchronic schizophrenia
subchronic simple schizophrenia,Subchronic schizophrenia
Acute exacerbation of subchronic catatonic schizophrenia,Subchronic schizophrenia with acute exacerbations
Subchronic disorganized schizophrenia with acute exacerbations,Subchronic schizophrenia with acute exacerbations
Acute exacerbation of subchronic paranoid schizophrenia,Subchronic schizophrenia with acute exacerbations
Subchronic undifferentiated schizophrenia with acute exacerbations,Subchronic schizophrenia with acute exacerbations
Subchronic residual schizophrenia with acute exacerbations,Subchronic schizophrenia with acute exacerbations
Acute exacerbation of subchronic latent schizophrenia,Subchronic schizophrenia with acute exacerbations
subchronic simple schizophrenia with acute exacerbation,Subchronic schizophrenia with acute exacerbations
Acute exacerbation of subchronic catatonic schizophrenia,Subchronic catatonic schizophrenia
Subchronic disorganized schizophrenia with acute exacerbations,Subchronic disorganized schizophrenia
Acute exacerbation of subchronic paranoid schizophrenia,Subchronic paranoid schizophrenia
Subchronic undifferentiated schizophrenia with acute exacerbations,Subchronic undifferentiated schizophrenia
Subchronic residual schizophrenia with acute exacerbations,Subchronic residual schizophrenia
Acute exacerbation of chronic catatonic schizophrenia,Acute exacerbation of chronic schizophrenia
Acute exacerbation of chronic paranoid schizophrenia,Acute exacerbation of chronic schizophrenia
chronic simple schizophrenia with acute exacerbation,Acute exacerbation of chronic schizophrenia
Acute exacerbation of chronic schizophrenia,Chronic schizophrenia
Chronic catatonic schizophrenia,Chronic schizophrenia
Chronic disorganized schizophrenia,Chronic schizophrenia
Chronic paranoid schizophrenia,Chronic schizophrenia
Chronic undifferentiated schizophrenia,Chronic schizophrenia
Chronic residual schizophrenia,Chronic schizophrenia
chronic simple schizophrenia,Chronic schizophrenia
Acute exacerbation of chronic catatonic schizophrenia,Acute exacerbation of chronic schizophrenia
Acute exacerbation of chronic paranoid schizophrenia,Acute exacerbation of chronic schizophrenia
chronic simple schizophrenia with acute exacerbation,Acute exacerbation of chronic schizophrenia
Acute exacerbation of chronic catatonic schizophrenia,Chronic catatonic schizophrenia
Chronic disorganized schizophrenia with acute exacerbation,Chronic disorganized schizophrenia
Acute exacerbation of chronic paranoid schizophrenia,Chronic paranoid schizophrenia
Chronic undifferentiated schizophrenia with acute exacerbations,Chronic undifferentiated schizophrenia
Chronic residual schizophrenia with acute exacerbations,Chronic residual schizophrenia
Latent schizophrenia in remission,Schizophrenia in remission
Residual schizophrenia in remission,Schizophrenia in remission
Catatonic schizophrenia in remission,Schizophrenia in remission
Disorganized schizophrenia in remission,Schizophrenia in remission
Paranoid schizophrenia in remission,Schizophrenia in remission
Undifferentiated schizophrenia in remission,Schizophrenia in remission
Schizoaffective schizophrenia in remission,Schizophrenia in remission
simple schizophrenia in remission,Schizophrenia in remission
Subchronic undifferentiated schizophrenia,Undifferentiated schizophrenia
Chronic undifferentiated schizophrenia,Undifferentiated schizophrenia
Undifferentiated schizophrenia in remission,Undifferentiated schizophrenia
Subchronic undifferentiated schizophrenia with acute exacerbations,Subchronic undifferentiated schizophrenia
Chronic undifferentiated schizophrenia with acute exacerbations,Chronic undifferentiated schizophrenia
psychotic disorder due to intoxication with unspecified substance,Induced psychotic disorder
Brief reactive psychosis,Reactive psychoses
brief psychotic disorder without marked stressors,Brief reactive psychosis
brief psychotic disorder with marked stressors,Brief reactive psychosis
"Severe mixed bipolar I disorder with psychotic features, mood-congruent","Severe bipolar disorder with psychotic features, mood-congruent"
"Severe manic bipolar I disorder with psychotic features, mood-congruent","Severe bipolar disorder with psychotic features, mood-congruent"
"Severe depressed bipolar I disorder with psychotic features, mood-congruent","Severe bipolar disorder with psychotic features, mood-congruent"
Acute exacerbation of chronic schizoaffective schizophrenia,Acute psychosis
Acute exacerbation of chronic schizophrenia,Acute psychosis
Subchronic disorganized schizophrenia with acute exacerbations,Acute psychosis
Transient organic psychoses,Acute psychosis
Acute polymorphic psychotic disorder,Acute psychosis
Acute transient psychotic disorder,Acute psychosis
Acute schizophrenia-like psychotic disorder,Acute psychosis
Acute exacerbation of chronic catatonic schizophrenia,Acute exacerbation of chronic schizophrenia
Acute exacerbation of chronic paranoid schizophrenia,Acute exacerbation of chronic schizophrenia
chronic simple schizophrenia with acute exacerbation,Acute exacerbation of chronic schizophrenia
Cycloid psychosis,Acute polymorphic psychotic disorder
Acute polymorphic psychotic disorder without symptoms of schizophrenia,Acute polymorphic psychotic disorder
Acute polymorphic psychotic disorder co-occurrent with symptoms of schizophrenia,Acute polymorphic psychotic disorder
Bouffee delirante,Acute polymorphic psychotic disorder
Reactive confusion,Acute transient psychotic disorder
Acute paranoid reaction,Acute transient psychotic disorder
Schizophreniform disorder,Acute schizophrenia-like psychotic disorder
Psychotic disorder with schizophreniform symptoms caused by synthetic cathinone,Acute schizophrenia-like psychotic disorder
Schizophreniform disorder without good prognostic features,Schizophreniform disorder
