object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Symptoms/Delusions,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Acute exacerbation of chronic paranoid schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Residual schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Subchronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Chronic residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Subchronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Chronic residual schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Subchronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Acute exacerbation of chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Subchronic schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Subchronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,subchronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Subchronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,chronic simple schizophrenia with acute exacerbation,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Chronic undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,chronic simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Chronic undifferentiated schizophrenia with acute exacerbations,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Undifferentiated schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,simple schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,psychotic disorder due to intoxication with unspecified substance,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Brief reactive psychosis,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,brief psychotic disorder without marked stressors,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,brief psychotic disorder without marked stressors,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,brief psychotic disorder without marked stressors,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,brief psychotic disorder without marked stressors,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,brief psychotic disorder with marked stressors,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,brief psychotic disorder with marked stressors,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,brief psychotic disorder with marked stressors,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,brief psychotic disorder with marked stressors,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
