object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
UI/54587008,,Mental disorder,Simple phobia,False,False,False,False,False,False,False,
UI/70691001,,Mental disorder,Agoraphobia,False,False,False,False,False,False,False,
UI/191724005,,Mental disorder,"Social phobia, fear of eating in public",False,False,False,False,False,False,False,
UI/191725006,,Mental disorder,"Social phobia, fear of public speaking",False,False,False,False,False,False,False,
UI/191726007,,Mental disorder,"Social phobia, fear of public washing",False,False,False,False,False,False,False,
UI/62351001,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
UI/191722009,,Mental disorder,Agoraphobia with panic attacks,False,False,False,False,False,False,False,
UI/61569007,,Mental disorder,Agoraphobia without history of panic disorder,False,False,False,False,False,False,False,
UI/1380006,,Mental disorder,Agoraphobia without history of panic disorder with limited symptom attacks,False,False,False,False,False,False,False,
UI/82415003,,Mental disorder,Agoraphobia without history of panic disorder without limited symptom attacks,False,False,False,False,False,False,False,
UI/192042008,,Mental disorder,Acute post-trauma stress state,False,False,False,False,False,False,False,
UI/318784009,,Mental disorder,"Posttraumatic stress disorder, delayed onset",False,False,False,False,False,False,False,
UI/443919007,,Mental disorder,Complex posttraumatic stress disorder,False,False,False,False,False,False,False,
UI/446175003,,Mental disorder,Acute posttraumatic stress disorder following military combat,False,False,False,False,False,False,False,
UI/446180007,,Mental disorder,Delayed posttraumatic stress disorder following military combat,False,False,False,False,False,False,False,
UI/192038005,,Mental disorder,Acute fugue state due to acute stress reaction,False,False,False,False,False,False,False,
UI/192039002,,Mental disorder,Acute stupor state due to acute stress reaction,False,False,False,False,False,False,False,
UI/192041001,,Mental disorder,Acute situational disturbance,False,False,False,False,False,False,False,
UI/192044009,,Mental disorder,Stress reaction causing mixed disturbance of emotion and conduct,False,False,False,False,False,False,False,
UI/279611005,,Mental disorder,Shell shock,False,False,False,False,False,False,False,
UI/61157009,,Mental disorder,Combat fatigue,False,False,False,False,False,False,False,
UI/10211000132109,,Mental disorder,Perinatal depression,False,False,False,False,False,False,False,
UI/10811201000119102,,Mental disorder,Mental disorder in mother complicating childbirth,False,False,False,False,False,False,False,
UI/18491000119109,,Mental disorder,Psychological disorder during pregnancy,False,False,False,False,False,False,False,
UI/199259006,,Mental disorder,Mental disorder during pregnancy - baby delivered,False,False,False,False,False,False,False,
UI/199260001,,Mental disorder,Mental disorder in the puerperium - baby delivered,False,False,False,False,False,False,False,
UI/199261002,,Mental disorder,Mental disorder during pregnancy - baby not yet delivered,False,False,False,False,False,False,False,
UI/199262009,,Mental disorder,Mental disorder in the puerperium - baby delivered during previous episode of care,False,False,False,False,False,False,False,
UI/267320004,,Mental disorder,Pregnancy with mental disorders,False,False,False,False,False,False,False,
UI/58703003,,Mental disorder,Postpartum depression,False,False,False,False,False,False,False,
UI/10760421000119102,,Mental disorder,Psychotic disorder in mother complicating childbirth,False,False,False,False,False,False,False,
UI/10835871000119104,,Mental disorder,Depressive disorder in mother complicating childbirth,False,False,False,False,False,False,False,
UI/10811121000119102,,Mental disorder,Major depressive disorder in mother complicating childbirth,False,False,False,False,False,False,False,
UI/788120007,,Mental disorder,Antenatal depression,False,False,False,False,False,False,False,
UI/94641000119109,,Mental disorder,Anxiety in pregnancy,False,False,False,False,False,False,False,
UI/104851000119103,,Mental disorder,Postpartum major depression in remission,False,False,False,False,False,False,False,
UI/237349002,,Mental disorder,Mild postnatal depression,False,False,False,False,False,False,False,
UI/237350002,,Mental disorder,Severe postnatal depression,False,False,False,False,False,False,False,
UI/25922000,,Mental disorder,"Major depressive disorder, single episode with postpartum onset",False,False,False,False,False,False,False,
UI/279225001,,Mental disorder,Maternity blues,False,False,False,False,False,False,False,
UI/231524005,,Mental disorder,Interictal behavior disorder,False,False,False,False,False,False,False,
UI/268727002,,Mental disorder,Abuse of non-dependence-producing substances,False,False,False,False,False,False,False,
UI/710072005,,Mental disorder,Female athlete triad,False,False,False,False,False,False,False,
UI/72366004,,Mental disorder,Eating disorder,False,False,False,False,False,False,False,
UI/191928000,,Mental disorder,Abuse of antidepressant drug,False,False,False,False,False,False,False,
UI/231458000,,Mental disorder,Abuse of steroids,False,False,False,False,False,False,False,
UI/231459008,,Mental disorder,Abuse of nonpsychotropic analgesic drugs,False,False,False,False,False,False,False,
UI/280982009,,Mental disorder,Abuse of laxatives,False,False,False,False,False,False,False,
UI/280983004,,Mental disorder,Abuse of vitamins,False,False,False,False,False,False,False,
UI/280986007,,Mental disorder,Abuse of antacids,False,False,False,False,False,False,False,
UI/288281000119100,,Mental disorder,Abuse of herbal medicine or folk remedy,False,False,False,False,False,False,False,
UI/191930003,,Mental disorder,"Nondependent antidepressant type drug abuse, continuous",False,False,False,False,False,False,False,
UI/191931004,,Mental disorder,"Nondependent antidepressant type drug abuse, episodic",False,False,False,False,False,False,False,
UI/191932006,,Mental disorder,Nondependent antidepressant type drug abuse in remission,False,False,False,False,False,False,False,
UI/280984005,,Mental disorder,Abuse of herbal medicine,False,False,False,False,False,False,False,
UI/14077003,,Mental disorder,Pica,False,False,False,False,False,False,False,
UI/192016008,,Mental disorder,Non-organic infant feeding disturbance,False,False,False,False,False,False,False,
UI/192017004,,Mental disorder,Non-organic loss of appetite,False,False,False,False,False,False,False,
UI/231521002,,Mental disorder,Weight fixation,False,False,False,False,False,False,False,
UI/231522009,,Mental disorder,Atypical anorexia nervosa,False,False,False,False,False,False,False,
UI/249520001,,Mental disorder,Self-induced purging,False,False,False,False,False,False,False,
UI/270902002,,Mental disorder,Overeating associated with other psychological disturbances,False,False,False,False,False,False,False,
UI/275474009,,Mental disorder,Psychogenic overeating,False,False,False,False,False,False,False,
UI/37941009,,Mental disorder,Rumination disorder,False,False,False,False,False,False,False,
UI/426881004,,Mental disorder,Developmental delay in feeding,False,False,False,False,False,False,False,
UI/427469003,,Mental disorder,Eating disorder in remission,False,False,False,False,False,False,False,
UI/439960005,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
UI/56882008,,Mental disorder,Anorexia nervosa,False,False,False,False,False,False,False,
UI/700213005,,Mental disorder,Avoidant restrictive food intake disorder,False,False,False,False,False,False,False,
UI/74142004,,Mental disorder,Feeding disorder of infancy OR early childhood,False,False,False,False,False,False,False,
UI/78004001,,Mental disorder,Bulimia nervosa,False,False,False,False,False,False,False,
UI/870568002,,Mental disorder,Orthorexia nervosa,False,False,False,False,False,False,False,
UI/192631000,,Mental disorder,Pica of infancy and childhood,False,False,False,False,False,False,False,
UI/36039004,,Mental disorder,Rumination disorder of infancy,False,False,False,False,False,False,False,
UI/722877006,,Mental disorder,Adult rumination syndrome of ingested food,False,False,False,False,False,False,False,
UI/698695006,,Mental disorder,Anorexia nervosa in remission,False,False,False,False,False,False,False,
UI/698698008,,Mental disorder,Bulimia nervosa in remission,False,False,False,False,False,False,False,
UI/16270831000119107,,Mental disorder,Bulimia nervosa in partial remission,False,False,False,False,False,False,False,
UI/16270871000119105,,Mental disorder,Bulimia nervosa in full remission,False,False,False,False,False,False,False,
UI/63393005,,Mental disorder,"Anorexia nervosa, binge-eating purging type",False,False,False,False,False,False,False,
UI/722959000,,Mental disorder,Anorexia nervosa co-occurrent with dangerously low body weight,False,False,False,False,False,False,False,
UI/722960005,,Mental disorder,Anorexia nervosa co-occurrent with significantly low body weight,False,False,False,False,False,False,False,
UI/77675002,,Mental disorder,"Anorexia nervosa, restricting type",False,False,False,False,False,False,False,
UI/723918000,,Mental disorder,Dangerously low body weight co-occurrent and due to anorexia nervosa of binge-eating purging type,False,False,False,False,False,False,False,
UI/723920002,,Mental disorder,Significantly low body weight co-occurrent and due to anorexia nervosa of binge-eating purging type,False,False,False,False,False,False,False,
UI/723917005,,Mental disorder,Dangerously low body weight co-occurrent and due to anorexia nervosa of restricting type,False,False,False,False,False,False,False,
UI/723919008,,Mental disorder,Significantly low body weight co-occurrent and due to anorexia nervosa of restricting type,False,False,False,False,False,False,False,
UI/231523004,,Mental disorder,Atypical bulimia nervosa,False,False,False,False,False,False,False,
UI/32721004,,Mental disorder,"Bulimia nervosa, purging type",False,False,False,False,False,False,False,
UI/59645001,,Mental disorder,"Bulimia nervosa, nonpurging type",False,False,False,False,False,False,False,
UI/248118000,,Mental disorder,Self-induced purging to lose weight,False,False,False,False,False,False,False,
UI/705001007,,Mental disorder,Self-induced vomiting to lose weight,False,False,False,False,False,False,False,
UI/192123006,,Mental disorder,Academic underachievement disorder,False,False,False,False,False,False,False,
UI/238960002,,Mental disorder,Dermatological non-disease,False,False,False,False,False,False,False,
UI/238967004,,Mental disorder,Psychogenic sensory disturbance of skin,False,False,False,False,False,False,False,
UI/238972008,,Mental disorder,Cutaneous monosymptomatic delusional psychosis,False,False,False,False,False,False,False,
UI/191966002,,Mental disorder,Psychogenic pruritus,False,False,False,False,False,False,False,
UI/403594005,,Mental disorder,Psychogenic formication,False,False,False,False,False,False,False,
UI/238973003,,Mental disorder,Delusions of parasitosis,False,False,False,False,False,False,False,
UI/238974009,,Mental disorder,Delusions of infestation,False,False,False,False,False,False,False,
UI/238975005,,Mental disorder,Delusion of foul odor,False,False,False,False,False,False,False,
UI/238977002,,Mental disorder,Delusional hyperhidrosis,False,False,False,False,False,False,False,
UI/238978007,,Mental disorder,Hyperschemazia,False,False,False,False,False,False,False,
UI/238979004,,Mental disorder,Hyposchemazia,False,False,False,False,False,False,False,
UI/403595006,,Mental disorder,Pinocchio syndrome,False,False,False,False,False,False,False,
UI/436001000124105,,Mental disorder,Insomnia due to anxiety and fear,False,False,False,False,False,False,False,
UI/192108001,,Mental disorder,Disturbance of anxiety and fearfulness in childhood and adolescence,False,False,False,False,False,False,False,
UI/231539006,,Mental disorder,Adolescent - emotional problem,False,False,False,False,False,False,False,
UI/268666004,,Mental disorder,Childhood and adolescent disturbance with sensitivity,False,False,False,False,False,False,False,
UI/192110004,,Mental disorder,Childhood and adolescent fearfulness disturbance,False,False,False,False,False,False,False,
UI/268667008,,Mental disorder,Childhood and adolescent disturbance with shyness,False,False,False,False,False,False,False,
UI/268668003,,Mental disorder,Childhood and adolescent disturbance with introversion,False,False,False,False,False,False,False,
UI/16805009,,Mental disorder,Cluster A personality disorder,False,False,False,False,False,False,False,
UI/191496002,,Mental disorder,Drug-induced personality disorder,False,False,False,False,False,False,False,
UI/191753006,,Mental disorder,Hypomanic personality disorder,False,False,False,False,False,False,False,
UI/191765005,,Mental disorder,Emotionally unstable personality disorder,False,False,False,False,False,False,False,
UI/191772006,,Mental disorder,Eccentric personality disorder,False,False,False,False,False,False,False,
UI/191773001,,Mental disorder,Immature personality disorder,False,False,False,False,False,False,False,
UI/191774007,,Mental disorder,Masochistic personality disorder,False,False,False,False,False,False,False,
UI/192073007,,Mental disorder,Change in personality,False,False,False,False,False,False,False,
UI/192527004,,Mental disorder,Elaboration of physical symptoms for psychological reasons,False,False,False,False,False,False,False,
UI/231525006,,Mental disorder,Manipulative personality disorder,False,False,False,False,False,False,False,
UI/231526007,,Mental disorder,Fanatic personality,False,False,False,False,False,False,False,
UI/231528008,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
UI/231530005,,Mental disorder,Post-concussional personality disorder,False,False,False,False,False,False,False,
UI/268634009,,Mental disorder,Psychoneurotic personality disorder,False,False,False,False,False,False,False,
UI/4306003,,Mental disorder,Cluster B personality disorder,False,False,False,False,False,False,False,
UI/44966003,,Mental disorder,Passive aggressive personality disorder,False,False,False,False,False,False,False,
UI/83890006,,Mental disorder,Cluster C personality disorder,False,False,False,False,False,False,False,
UI/84466009,,Mental disorder,Dependent personality disorder,False,False,False,False,False,False,False,
UI/13601005,,Mental disorder,Paranoid personality disorder,False,False,False,False,False,False,False,
UI/31027006,,Mental disorder,Schizotypal personality disorder,False,False,False,False,False,False,False,
UI/52954000,,Mental disorder,Schizoid personality disorder,False,False,False,False,False,False,False,
UI/191559008,,Mental disorder,Latent schizophrenia,False,False,False,False,False,False,False,
UI/274952002,,Mental disorder,Borderline schizophrenia,False,False,False,False,False,False,False,
UI/191565008,,Mental disorder,Latent schizophrenia in remission,False,False,False,False,False,False,False,
UI/191561004,,Mental disorder,Subchronic latent schizophrenia,False,False,False,False,False,False,False,
UI/191562006,,Mental disorder,Chronic latent schizophrenia,False,False,False,False,False,False,False,
UI/191563001,,Mental disorder,Acute exacerbation of subchronic latent schizophrenia,False,False,False,False,False,False,False,
UI/268633003,,Mental disorder,Introverted personality disorder,False,False,False,False,False,False,False,
UI/20010003,,Mental disorder,Borderline personality disorder,False,False,False,False,False,False,False,
UI/231527003,,Mental disorder,Explosive personality disorder,False,False,False,False,False,False,False,
UI/698700004,,Mental disorder,Borderline personality disorder in remission,False,False,False,False,False,False,False,
UI/192097003,,Mental disorder,Isolated explosive disorder,False,False,False,False,False,False,False,
UI/26665006,,Mental disorder,Antisocial personality disorder,False,False,False,False,False,False,False,
UI/55341008,,Mental disorder,Histrionic personality disorder,False,False,False,False,False,False,False,
UI/80711002,,Mental disorder,Narcissistic personality disorder,False,False,False,False,False,False,False,
UI/698699000,,Mental disorder,Antisocial personality disorder in remission,False,False,False,False,False,False,False,
UI/191766006,,Mental disorder,Psychoinfantile personality,False,False,False,False,False,False,False,
UI/1376001,,Mental disorder,Obsessive compulsive personality disorder,False,False,False,False,False,False,False,
UI/37746008,,Mental disorder,Avoidant personality disorder,False,False,False,False,False,False,False,
UI/473456000,,Mental disorder,Compulsive personality disorder,False,False,False,False,False,False,False,
UI/473457009,,Mental disorder,Obsessional personality disorder,False,False,False,False,False,False,False,
UI/698690001,,Mental disorder,Avoidant personality disorder in remission,False,False,False,False,False,False,False,
UI/29657007,,Mental disorder,Deferred diagnosis on Axis IV,False,False,False,False,False,False,False,
has/Pronunciation//ˌnjʊərəsˈθiːniə/,,Mental disorder,Shenjing shuairuo,False,False,False,False,False,False,False,
has/Pronunciation/Nure-əs-thee-nee-ə,,Mental disorder,Shenjing shuairuo,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Dhat,False,False,False,False,False,False,False,
has/Grouping/Legendary_creature,,Mental disorder,Windigo,False,False,False,False,False,False,False,
has/Region/Canada,,Mental disorder,Windigo,False,False,False,False,False,False,False,
has/Region/United_states,,Mental disorder,Windigo,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Ganser syndrome,False,False,False,False,False,False,False,
has/Country/Turkey,,Mental disorder,Bilis,False,False,False,False,False,False,False,
has/Province/Bitlis,,Mental disorder,Bilis,False,False,False,False,False,False,False,
has/Website/Https://www.bitlis.bel.tr/,,Mental disorder,Bilis,False,False,False,False,False,False,False,
has/Website/Http://www.bitlis.gov.tr/,,Mental disorder,Bilis,False,False,False,False,False,False,False,
has/Hanja/火,,Mental disorder,Hwa-byung,False,False,False,False,False,False,False,
has/Hanja/病,,Mental disorder,Hwa-byung,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Psychasthenic neurosis,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Psychasthenic neurosis,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Dhat,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Symptoms/Headaches,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Symptoms/Bowel_movements,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Symptoms/Fatigue,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Symptoms/Weakness,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Symptoms/Pain_with_sex,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Symptoms/Distress,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Treatment/Cognitive_behavioral_therapy,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Treatment/Electroconvulsive_therapy,,Mental disorder,Undifferentiated somatoform disorder,False,False,False,False,False,False,False,
has/Pronunciation//ˈtrɛmər/,,Mental disorder,Psychogenic tremor,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Psychogenic tremor,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Numbness,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Weakness,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Paralysis,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Seizures,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Tremor,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Fainting,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Impaired_hearing,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Swallowing,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Symptoms/Vision,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Causes/Stress,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Treatment/Cognitive_behavioral_therapy,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Treatment/Antidepressants,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Treatment/Physical,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Treatment/Occupational_therapy,,Mental disorder,Hysterical blindness,False,False,False,False,False,False,False,
has/Treatment/Cognitive_behavioral_therapy,,Mental disorder,Illness anxiety disorder,False,False,False,False,False,False,False,
has/Medication/Ssri,,Mental disorder,Illness anxiety disorder,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Illness anxiety disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Body dysmorphic disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Body dysmorphic disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Symptoms/Headaches,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Symptoms/Bowel_movements,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Symptoms/Fatigue,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Symptoms/Weakness,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Symptoms/Pain_with_sex,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Symptoms/Distress,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Treatment/Cognitive_behavioral_therapy,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Treatment/Electroconvulsive_therapy,,Mental disorder,Briquet's syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Dissociative convulsions,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Dissociative convulsions,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Dissociative stupor,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Personality_states,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Complications/Self_harm,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Causes/Childhood_trauma,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Alcohol amnestic disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Specialty/Critical_care_medicine,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Confusion,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Hallucination,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Shaking,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Irregular_heart_rate,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Complications/Very_high_body_temperature,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Causes/Withdrawal_from_alcohol,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Treatment/Intensive_care_unit,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Treatment/Benzodiazepines,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Treatment/Thiamine,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Nicotine withdrawal,False,False,False,False,False,False,False,
"has/Pronunciation//kæˈfiːn,_ˈkæfiːn/",,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Dependenceliability/Physical,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Dependenceliability/Psychological,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolism/Cyp1a2,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolism/Cyp2e1,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolism/Cyp3a4,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolism/Cyp2c8,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolism/Cyp2c9,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolites/Paraxanthine,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolites/Theobromine,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Metabolites/Theophylline,,Mental disorder,Caffeine withdrawal,False,False,False,False,False,False,False,
has/Specialty/Toxicology,,Mental disorder,Cocaine withdrawal,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Specialty/Geriatrics,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Specialty/Intensive_care_medicine,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Symptoms/Confusion,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Symptoms/Drowsiness,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Symptoms/Memory_problems,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Medication/Haloperidol,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Medication/Risperidone,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Medication/Olanzapine,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Medication/Quetiapine,,Mental disorder,Toxic confusional state,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Specialty/Critical_care_medicine,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Confusion,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Hallucination,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Shaking,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Symptoms/Irregular_heart_rate,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Complications/Very_high_body_temperature,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Causes/Withdrawal_from_alcohol,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Treatment/Intensive_care_unit,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Treatment/Benzodiazepines,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Treatment/Thiamine,,Mental disorder,Alcohol withdrawal delirium,False,False,False,False,False,False,False,
has/Specialty/Emergency_medicine,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Symptoms/High_body_temperature,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Complications/Rhabdomyolysis,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Complications/Kidney_failure,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Causes/Physical_exertion,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Sunstroke,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Alcohol amnestic disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Charles Bonnet syndrome,False,False,False,False,False,False,False,
has/Specialty/Ophthalmology,,Mental disorder,Charles Bonnet syndrome,False,False,False,False,False,False,False,
has/Specialty/Optometry,,Mental disorder,Charles Bonnet syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Charles Bonnet syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Symptoms/Think,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Symptoms/Language,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Symptoms/Motivation,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Causes/Alzheimer's_disease,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Causes/Vascular_disease,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Causes/Lewy_body_disease,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Causes/Frontotemporal_lobar_degeneration,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Prevention/Obesity,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Medication/Acetylcholinesterase_inhibitors,,Mental disorder,Severe dementia,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Postconcussion syndrome,False,False,False,False,False,False,False,
